Latitude,Longitude,Time,Date,Number of Sats,GPS Speed (Kn),GPS True Heading,GPS Magnetic Variation,HDOP,C Magnetic Heading,C True Heading,Pitch Angle,Roll Angle,C Inside Temp (c),DFS Depth (m),DTB Height (m),Total Water Column (m),Batt Percent,Power Watts,Watt-Hours,Batt Volts,Batt Ampers,Batt State,Time to Empty,Current Step,Dist To Next (m),Next Speed (kn),Vehicle Speed (kn),Motor Speed CMD,Next Heading,Next Long,Next Lat,Next Depth (m),Depth Goal (m),Vehicle State,Error State,Fin Pitch R,Fin Pitch L,Pitch Goal,Fin Yaw T,Fin Yaw B,Yaw Goal,Fin Roll
33.866885,-112.2941033,56:20.8,8/16/2011,8,1.06,307.71,11.0838024,0,300.5,311.5838024,3.5,-1,38.6,0,8.24,8.25,81,26,370.8,14.2,-1.8,D,831.4,2,92.517,1,1,165,314.8739,-112.294816,33.867473,0,0,1,N,122,122,5,132,132,314.8739,0
33.86688792,-112.29411,56:21.8,8/16/2011,8,1.04,305.72,11.0838024,0,301.5,312.5838024,3.7,-1,38.7,0,8.21,8.22,81,26,370.8,14.2,-1.8,D,835,2,92.097,1,1,165,314.9437,-112.294816,33.867473,0,0,1,N,123,123,5,126,126,314.9437,0
33.86689124,-112.294115,56:22.8,8/16/2011,8,1.01,305.4,11.0838024,0,301,312.0838024,3.7,-0.5,38.7,0,8.18,8.19,81,26,370.8,14.2,-1.8,D,835,2,91.509,1,1,165,314.9845,-112.294816,33.867473,0,0,1,N,123,123,5,130,130,314.9845,0
33.86689353,-112.2941208,56:23.8,8/16/2011,8,1.03,306.29,11.0838024,0,301.2,312.2838024,3.7,-0.4,38.7,0,8.15,8.16,81,26,370.8,14.2,-1.8,D,836.3,2,90.949,1,1,165,315.1112,-112.294816,33.867473,0,0,1,N,123,123,5,129,129,315.1112,0
33.86689662,-112.294125,56:24.8,8/16/2011,8,1.03,306.29,11.0838024,0,300.7,311.7838024,3.7,-0.4,38.7,0,8.18,8.19,81,26,370.7,14.2,-1.8,D,836.3,2,90.436,1,1,165,315.1289,-112.294816,33.867473,0,0,1,N,123,123,5,133,133,315.1289,0
33.86689833,-112.2941283,56:25.8,8/16/2011,8,1.08,302.76,11.0838024,0,301,312.0838024,3.7,-0.6,38.7,0,8.06,8.06,81,26,370.7,14.2,-1.8,D,836.3,2,90.155,1,1,165,315.1604,-112.294816,33.867473,0,0,1,N,123,123,5,131,131,315.1604,0
33.86690149,-112.2941325,56:26.8,8/16/2011,8,1.08,302.76,11.0838024,0,301.3,312.3838024,3.7,-0.4,38.7,0,6.97,6.97,81,26,370.7,14.2,-1.8,D,837.5,2,89.557,1,1,165,315.2023,-112.294816,33.867473,0,0,1,N,122,122,5,131,131,315.1992,0
33.86690317,-112.2941375,56:27.8,8/16/2011,8,1.08,302.41,11.0838024,0,301.1,312.1838024,3.7,-0.6,38.7,0,7.06,7.06,81,26,370.7,14.2,-1.8,D,837.5,2,89.1,1,1,165,315.3276,-112.294816,33.867473,0,0,1,N,123,123,5,132,132,315.3276,0
33.86690643,-112.2941425,56:28.8,8/16/2011,8,1.12,305.71,11.0838024,0,300.6,311.6838024,3.7,0.1,38.7,0,7.55,7.55,81,26,370.7,14.2,-1.8,D,837.5,2,88.522,1,1,165,315.373,-112.294816,33.867473,0,0,1,N,123,123,5,136,136,315.373,0
33.86691185,-112.2941508,56:29.8,8/16/2011,8,1.13,307.5,11.0838024,0,300.3,311.3838024,3.5,0,38.7,0,7.55,7.55,81,26,370.7,14.2,-1.8,D,837.5,2,87.551,1,1,165,315.455,-112.294816,33.867473,0,0,1,N,122,122,5,140,140,315.455,0
33.86691394,-112.2941542,56:30.8,8/16/2011,8,1.13,305.94,11.0838024,0,300.6,311.6838024,3.5,-0.2,38.7,0,7.67,7.67,81,26,370.7,14.2,-1.8,D,837.5,2,87.169,1,1,165,315.4919,-112.294816,33.867473,0,0,1,N,122,122,5,141,141,315.4919,0
33.86691853,-112.2941608,56:31.8,8/16/2011,8,1.08,308.12,11.0838024,0,301.6,312.6838024,3.7,-1.1,38.7,0,7.67,7.67,81,26,370.7,14.2,-1.8,D,837.5,2,86.375,1,1,165,315.5446,-112.294816,33.867473,0,0,1,N,123,123,5,133,133,315.5446,0
33.86692188,-112.2941658,56:32.8,8/16/2011,8,1.06,308.34,11.0838024,0,301.3,312.3838024,3.7,-1,38.8,0,7.58,7.58,81,26,370.7,14.2,-1.8,D,837.5,2,85.787,1,1,165,315.5902,-112.294816,33.867473,0,0,1,N,123,123,5,135,135,315.5902,0
33.86692503,-112.2941699,56:33.8,8/16/2011,8,1.06,308.34,11.0838024,0,301.9,312.9838024,3.6,-0.6,38.7,0,7.52,7.52,81,26,370.7,14.2,-1.8,D,837.5,2,85.269,1,1,165,315.6089,-112.294816,33.867473,0,0,1,N,122,122,5,134,134,315.6056,0
33.86692485,-112.2941724,56:34.8,8/16/2011,8,1.03,306.64,11.0838024,0,301.1,312.1838024,3.6,-0.8,38.7,0,7.42,7.42,81,26,370.7,14.2,-1.8,D,837.5,2,85.121,1,1,165,315.7298,-112.294816,33.867473,0,0,1,N,122,122,5,141,141,315.7254,0
33.86692896,-112.2941775,56:35.8,8/16/2011,8,1.03,307.31,11.0838024,0,301.6,312.6838024,3.4,-0.4,38.7,0,7.42,7.42,81,26,370.7,14.2,-1.8,D,837.5,2,84.47,1,1,165,315.739,-112.294816,33.867473,0,0,1,N,122,122,5,137,137,315.7747,0
33.86693356,-112.2941841,56:36.8,8/16/2011,8,1.01,306.91,11.0838024,0,301,312.0838024,3.4,-1,38.7,0,7.36,7.36,81,26,370.7,14.2,-1.8,D,837.5,2,83.677,1,1,165,315.7946,-112.294816,33.867473,0,0,1,N,122,122,5,143,143,315.7946,0
33.86693333,-112.2941867,56:37.9,8/16/2011,8,1.09,302.53,11.0838024,0,302.3,313.3838024,3.4,-1.4,38.6,0,7.27,7.27,81,26,370.7,14.2,-1.8,D,837.5,2,83.163,1,1,165,315.8092,-112.294816,33.867473,0,0,1,N,122,122,5,135,135,315.8092,0
33.86693667,-112.2941917,56:38.9,8/16/2011,8,1.07,303.18,11.0838024,0,301.8,312.8838024,3.5,-2,38.7,0,7.21,7.21,81,26,370.6,14.2,-1.8,D,838.3,2,83.017,1,1,165,315.9378,-112.294816,33.867473,0,0,1,N,122,122,5,143,143,315.9378,0
33.86694,-112.2941967,56:39.9,8/16/2011,8,1.13,306.77,11.0838024,0,303,314.0838024,3.5,-1.2,38.7,0,7.15,7.15,81,26,370.6,14.2,-1.8,D,838.3,2,82.429,1,1,165,315.9869,-112.294816,33.867473,0,0,1,N,122,122,5,136,136,315.9869,0
33.86694397,-112.2942025,56:40.9,8/16/2011,8,1.11,306.99,11.0838024,0,302.5,313.5838024,3.5,-1.2,38.7,0,7,7,81,26,370.6,14.2,-1.8,D,838.3,2,81.666,1,1,165,316.0812,-112.294816,33.867473,0,0,1,N,123,123,5,139,139,316.037,0
33.86694667,-112.2942067,56:41.9,8/16/2011,8,1.12,307.03,11.0838024,0,303.2,314.2838024,3.7,-0.9,38.7,0,6.94,6.94,81,26,370.6,14.2,-1.8,D,837.4,2,81.152,1,1,165,316.0933,-112.294816,33.867473,0,0,1,N,123,123,5,136,136,316.0933,0
33.86695,-112.2942117,56:42.9,8/16/2011,8,1.13,307.91,11.0838024,0,302.9,313.9838024,3.7,-0.9,38.7,0,6.78,6.79,81,26,370.6,14.2,-1.8,D,837.4,2,80.668,1,1,165,316.1445,-112.294816,33.867473,0,0,1,N,123,123,5,138,138,316.142,0
33.86695531,-112.2942191,56:43.9,8/16/2011,8,1.07,311.15,11.0838024,0,303.3,314.3838024,3.8,-0.5,38.6,0,6.66,6.67,81,26,370.6,14.2,-1.8,D,837.3,2,79.693,1,1,165,316.2472,-112.294816,33.867473,0,0,1,N,123,123,5,141,141,316.2472,0
33.86695667,-112.2942217,56:44.9,8/16/2011,8,1.09,311.78,11.0838024,0,303.1,314.1838024,3.7,-0.2,38.7,0,6.6,6.61,81,26,370.6,14.2,-1.8,D,837.3,2,79.18,1,1,165,316.2601,-112.294816,33.867473,0,0,1,N,123,123,5,143,143,316.2601,0
33.86695898,-112.2942275,56:45.9,8/16/2011,8,1.02,308.67,11.0838024,0,303.4,314.4838024,3.4,0.3,38.7,0,6.45,6.45,81,26,370.6,14.2,-1.8,D,837.3,2,78.865,1,1,165,316.4474,-112.294816,33.867473,0,0,1,N,122,122,5,143,143,316.4474,0
33.86696167,-112.29423,56:46.9,8/16/2011,8,1.03,308.35,11.0838024,0,303.5,314.5838024,3.3,-0.9,38.7,0,6.33,6.33,81,26,370.6,14.2,-1.8,D,837.3,2,78.35,1,1,165,316.4567,-112.294816,33.867473,0,0,1,N,121,121,5,143,143,316.4567,0
33.866965,-112.294235,56:47.9,8/16/2011,8,1.03,307.1,11.0838024,0,304.1,315.1838024,3.4,-0.6,38.7,0,6.3,6.3,81,26,370.5,14.2,-1.8,D,837.2,2,77.973,1,1,165,316.4285,-112.294816,33.867473,0,0,1,N,122,122,5,143,143,316.4285,0
33.86696833,-112.29424,56:48.9,8/16/2011,8,1.03,308.26,11.0838024,0,304.9,315.9838024,3.5,-0.1,38.7,0,6.3,6.3,81,26,370.5,14.2,-1.8,D,837.2,2,77.386,1,1,165,316.4851,-112.294816,33.867473,0,0,1,N,122,122,5,140,140,316.4851,0
33.86697203,-112.2942473,56:49.9,8/16/2011,8,1.08,306.05,11.0838024,0,305.9,316.9838024,3.7,-1.3,38.7,0,6.3,6.3,81,26,370.5,14.2,-1.8,D,837.2,2,76.553,1,1,165,316.6917,-112.294816,33.867473,0,0,1,N,124,124,5,140,140,316.6923,0
33.86697333,-112.29425,56:50.9,8/16/2011,8,1.06,305.99,11.0838024,0,306.3,317.3838024,3.8,-1.5,38.7,0,6.21,6.21,81,26,370.5,14.2,-1.8,D,837.2,2,76.038,1,1,165,316.6868,-112.294816,33.867473,0,0,1,N,123,123,5,136,136,316.6884,0
33.86697667,-112.294255,56:51.9,8/16/2011,8,1.12,309.07,11.0838024,0,306.4,317.4838024,3.7,-0.8,38.7,0,6.06,6.06,81,26,370.5,14.2,-1.8,D,837.2,2,75.761,1,1,165,316.749,-112.294816,33.867473,0,0,1,N,123,123,5,139,139,316.749,0
33.86698,-112.2942583,56:52.9,8/16/2011,8,1.11,312.02,11.0838024,0,307.1,318.1838024,3.6,-0.3,38.7,0,5.96,5.96,81,26,370.5,14.2,-1.8,D,837.2,2,75.175,1,1,165,316.8099,-112.294816,33.867473,0,0,1,N,122,122,5,139,139,316.812,0
33.86698333,-112.2942633,56:53.9,8/16/2011,8,1.12,310.65,11.0838024,0,308,319.0838024,3.3,-0.2,38.7,0,5.9,5.9,81,26,370.5,14.2,-1.8,D,837.2,2,74.694,1,1,165,316.7836,-112.294816,33.867473,0,0,1,N,121,121,5,133,133,316.7836,0
33.86699044,-112.2942705,56:54.9,8/16/2011,8,1.12,312.14,11.0838024,0,308.5,319.5838024,3.4,-1.9,38.6,0,5.87,5.87,81,26,370.5,14.2,-1.8,D,837.2,2,73.593,1,1,165,316.813,-112.294816,33.867473,0,0,1,N,122,122,5,133,133,316.813,0
33.86699167,-112.2942733,56:55.9,8/16/2011,8,1.08,314.1,11.0838024,0,308.7,319.7838024,3.5,-1.8,38.6,0,5.87,5.87,81,26,370.5,14.2,-1.8,D,837.2,2,73.079,1,1,165,316.7951,-112.294816,33.867473,0,0,1,N,122,122,5,132,132,316.7951,0
33.86699571,-112.2942774,56:56.9,8/16/2011,8,1.05,317.46,11.0838024,0,308.7,319.7838024,3.6,-2.2,38.7,0,5.75,5.75,81,26,370.5,14.2,-1.8,D,836.6,2,72.731,1,1,165,316.8622,-112.294816,33.867473,0,0,1,N,122,122,5,135,135,316.8622,0
33.86700047,-112.2942838,56:57.9,8/16/2011,8,1.01,314.85,11.0838024,0,309.9,320.9838024,3.8,-1.2,38.7,0,5.81,5.81,81,26,370.5,14.2,-1.8,D,836.6,2,71.939,1,1,165,316.919,-112.294816,33.867473,0,0,1,N,123,123,5,130,130,316.919,0
33.86700381,-112.2942871,56:58.9,8/16/2011,8,0.99,315.99,11.0838024,0,309.1,320.1838024,4,-0.9,38.7,0,5.81,5.81,81,26,370.5,14.2,-1.8,D,838,2,71.458,1,1,165,316.8955,-112.294816,33.867473,0,0,1,N,124,124,5,135,135,316.8955,0
33.86700718,-112.2942922,56:59.9,8/16/2011,8,0.99,315.21,11.0838024,0,309.4,320.4838024,3.7,-0.4,38.7,0,5.63,5.63,81,26,370.5,14.2,-1.8,D,838,2,70.867,1,1,165,316.9624,-112.294816,33.867473,0,0,1,N,123,123,5,137,137,316.968,0
33.86700905,-112.294294,57:00.9,8/16/2011,8,0.99,314.37,11.0838024,0,309.3,320.3838024,4,0,38.7,0,5.6,5.6,81,26,370.4,14.2,-1.8,D,837.9,2,70.597,1,1,165,316.9503,-112.294816,33.867473,0,0,1,N,124,124,5,137,137,316.9425,0
33.86701219,-112.2942988,57:01.9,8/16/2011,8,1.04,311.35,11.0838024,0,310.3,321.3838024,3.6,-0.5,38.7,0,5.6,5.6,81,26,370.4,14.2,-1.8,D,837.9,2,70.041,1,1,165,317.018,-112.294816,33.867473,0,0,1,N,122,122,5,134,134,317.0246,0
33.86701622,-112.2943045,57:02.9,8/16/2011,8,1.04,311.08,11.0838024,0,310.3,321.3838024,3.5,-0.4,38.7,0,5.6,5.6,81,26,370.4,14.2,-1.8,D,840.6,2,69.358,1,1,165,317.0808,-112.294816,33.867473,0,0,1,N,122,122,5,136,136,317.0873,0
33.86702123,-112.2943094,57:03.9,8/16/2011,8,1.1,314,11.0838024,0,310.8,321.8838024,3.6,-0.2,38.6,0,5.54,5.54,81,26,370.4,14.2,-1.8,D,840.6,2,68.637,1,1,165,317.0452,-112.294816,33.867473,0,0,1,N,122,122,5,134,134,317.0452,0
33.86702459,-112.2943127,57:04.9,8/16/2011,8,1.1,315.19,11.0838024,0,311.1,322.1838024,3.5,-0.6,38.6,0,5.57,5.57,81,26,370.4,14.2,-1.8,D,840.6,2,68.156,1,1,165,317.0189,-112.294816,33.867473,0,0,1,N,122,122,5,132,132,317.0189,0
33.86702573,-112.2943157,57:05.9,8/16/2011,8,1.08,315.23,11.0838024,0,310.9,321.9838024,3.4,-1.9,38.7,0,5.54,5.54,81,26,370.4,14.2,-1.8,D,840.6,2,67.878,1,1,165,317.114,-112.294816,33.867473,0,0,1,N,122,122,5,134,134,317.114,0
33.8670313,-112.2943228,57:07.0,8/16/2011,8,1.1,315.33,11.0838024,0,310.2,321.2838024,3.5,-1.9,38.6,0,5.26,5.26,81,26,370.4,14.2,-1.8,D,840.6,2,66.979,1,1,165,317.1622,-112.294816,33.867473,0,0,1,N,123,123,5,140,140,317.1699,0
33.86703406,-112.294324,57:07.9,8/16/2011,8,1.06,318.83,11.0838024,0,310.4,321.4838024,3.5,-0.8,38.6,0,5.26,5.26,81,26,370.4,14.2,-1.8,D,840.6,2,66.675,1,1,165,317.057,-112.294816,33.867473,0,0,1,N,122,122,5,143,143,317.057,0
33.8670374,-112.2943274,57:09.0,8/16/2011,8,1.05,321.32,11.0838024,0,310.5,321.5838024,3.7,-1,38.6,0,5.17,5.17,81,26,370.4,14.2,-1.8,D,840.6,2,66.194,1,1,165,317.0326,-112.294816,33.867473,0,0,1,N,123,123,5,142,142,317.0326,0
33.86704074,-112.2943323,57:10.0,8/16/2011,8,1,315.94,11.0838024,0,312,323.0838024,3.6,0.3,38.7,0,5.14,5.14,81,26,370.4,14.2,-1.8,D,840.6,2,65.609,1,1,165,317.1056,-112.294816,33.867473,0,0,1,N,122,122,5,132,132,317.0023,0
33.86704407,-112.2943357,57:11.0,8/16/2011,8,0.98,317.83,11.0838024,0,311,322.0838024,3.8,-1.2,38.7,0,5.14,5.14,81,26,370.4,14.2,-1.8,D,840.6,2,65.127,1,1,165,317.0836,-112.294816,33.867473,0,0,1,N,123,123,5,142,142,317.0836,0
33.86704741,-112.294339,57:12.0,8/16/2011,8,1.01,315.45,11.0838024,0,311.8,322.8838024,3.8,-1,38.7,0,5.05,5.05,81,26,370.4,14.2,-1.8,D,842.3,2,64.647,1,1,165,317.0578,-112.294816,33.867473,0,0,1,N,123,123,5,134,134,317.0466,0
33.86705073,-112.294344,57:13.0,8/16/2011,8,0.98,317.3,11.0838024,0,311.4,322.4838024,3.5,-0.5,38.6,0,5.02,5.02,81,26,370.4,14.2,-1.8,D,842.3,2,64.061,1,1,165,317.1355,-112.294816,33.867473,0,0,1,N,122,122,5,140,140,317.1355,0
33.86705411,-112.2943474,57:14.0,8/16/2011,8,1.05,313.13,11.0838024,0,311.5,322.5838024,3.2,-0.1,38.6,0,5.02,5.02,81,26,370.4,14.2,-1.8,D,840.9,2,63.574,1,1,165,317.1109,-112.294816,33.867473,0,0,1,N,121,121,5,143,143,317.0959,0
33.86705965,-112.2943543,57:15.0,8/16/2011,8,1.04,313.23,11.0838024,0,311.9,322.9838024,3.3,-0.6,38.6,0,4.93,4.93,81,26,370.4,14.2,-1.8,D,840.9,2,62.687,1,1,165,317.1564,-112.294816,33.867473,0,0,1,N,121,121,5,143,143,317.1661,0
33.86706078,-112.2943557,57:16.0,8/16/2011,8,1.08,313.71,11.0838024,0,312.3,323.3838024,3.7,-0.6,38.6,0,4.93,4.93,81,26,370.3,14.2,-1.8,D,839.5,2,62.508,1,1,165,317.1638,-112.294816,33.867473,0,0,1,N,123,123,5,140,140,317.1137,0
33.86706634,-112.2943626,57:17.0,8/16/2011,8,1.1,315.76,11.0838024,0,313.1,324.1838024,4,-0.8,38.6,0,4.93,4.93,81,26,370.3,14.2,-1.8,D,839.5,2,61.621,1,1,165,317.2079,-112.294816,33.867473,0,0,1,N,124,124,5,138,138,317.2197,0
33.86706969,-112.2943676,57:17.0,8/16/2011,8,1.09,315.77,11.0838024,0,314,325.0838024,3.9,-0.4,38.6,0,4.9,4.9,81,26,370.3,14.2,-1.8,D,838.6,2,61.036,1,1,165,317.2863,-112.294816,33.867473,0,0,1,N,124,124,5,136,136,317.2863,0
33.86708667,-112.2943833,57:22.8,8/16/2011,8,1,321.29,11.0838024,0,313.7,324.7838024,3.6,-2.1,38.6,0,4.81,4.81,81,26,370.3,14.2,-1.8,D,831.3,2,61.036,1,1,165,317.2863,-112.294816,33.867473,0,0,1,N,124,124,5,136,136,317.2863,0
33.86709153,-112.2943879,57:23.8,8/16/2011,8,1.02,318.75,11.0838024,0,314,325.0838024,3.9,-1.3,38.6,0,4.75,4.75,80,26,370.3,14.2,-1.8,D,836.2,2,57.977,1,1,165,317.0232,-112.294816,33.867473,0,0,1,N,124,124,5,128,128,317.0232,0
33.86709487,-112.2943929,57:24.8,8/16/2011,8,1.01,321.51,11.0838024,0,315.3,326.3838024,3.5,-0.5,38.6,0,4.81,4.81,80,26,370.3,14.2,-1.8,D,836.2,2,57.392,1,1,165,317.1061,-112.294816,33.867473,0,0,1,N,122,122,5,130,130,317.1061,0
33.86709667,-112.294395,57:25.8,8/16/2011,8,1.05,317.9,11.0838024,0,314.7,325.7838024,3.5,0.2,38.6,0,4.75,4.75,80,26,370.3,14.2,-1.8,D,835.2,2,56.883,1,1,165,317.0316,-112.294816,33.867473,0,0,1,N,121,121,5,134,134,317.0316,0
33.86710153,-112.2943996,57:26.8,8/16/2011,8,1.05,318.32,11.0838024,0,314.7,325.7838024,3.6,0.9,38.7,0,4.72,4.72,80,26,370.3,14.2,-1.8,D,835.2,2,56.43,1,1,165,317.0536,-112.294816,33.867473,0,0,1,N,122,122,5,134,134,317.0536,0
33.86710652,-112.2944046,57:27.8,8/16/2011,8,1.08,317.33,11.0838024,0,314.7,325.7838024,3.5,0.7,38.6,0,4.69,4.69,80,26,370.3,14.2,-1.8,D,835.2,2,55.708,1,1,165,317.0139,-112.294816,33.867473,0,0,1,N,122,122,5,134,134,317.0139,0
33.86710833,-112.2944067,57:28.8,8/16/2011,8,1.07,317.28,11.0838024,0,315.4,326.4838024,3.5,-0.4,38.7,0,4.69,4.69,80,26,370.2,14.2,-1.8,D,833.8,2,55.194,1,1,165,316.9346,-112.294816,33.867473,0,0,1,N,121,121,5,133,133,316.9346,0
33.86714276,-112.2944396,57:33.9,8/16/2011,8,1,321.62,11.0838024,0,315.1,326.1838024,3.8,-1.9,38.6,0,4.5,4.5,80,26,370.2,14.2,-1.8,D,833.8,2,50.559,1,1,165,316.5769,-112.294816,33.867473,0,0,1,N,123,123,5,134,134,317.0732,0
33.86713235,-112.2944318,57:34.9,8/16/2011,8,0.99,321.4,11.0838024,0,316.6,327.6838024,3.6,-2,38.6,0,4.47,4.47,80,26,370.2,14.2,-1.8,D,833.7,2,51.896,1,1,165,316.8781,-112.294816,33.867473,0,0,1,N,122,122,5,116,116,316.8996,0
33.86713577,-112.294434,57:35.9,8/16/2011,8,1.01,321.3,11.0838024,0,315.1,326.1838024,3.6,-1.1,38.6,0,4.47,4.47,80,26,370.2,14.2,-1.8,D,833.7,2,51.482,1,1,165,316.7508,-112.294816,33.867473,0,0,1,N,122,122,5,134,134,316.8002,0
33.8671391,-112.2944373,57:36.9,8/16/2011,8,1,323.65,11.0838024,0,315.2,326.2838024,4,-0.7,38.7,0,4.41,4.41,80,26,370.2,14.2,-1.8,D,832.3,2,51.001,1,1,165,316.7172,-112.294816,33.867473,0,0,1,N,124,124,5,129,129,316.6731,0
33.86714244,-112.2944406,57:37.9,8/16/2011,8,1.05,317.48,11.0838024,0,315.9,326.9838024,3.8,-0.6,38.6,0,4.44,4.44,80,26,370.2,14.2,-1.8,D,832.3,2,50.521,1,1,165,316.6817,-112.294816,33.867473,0,0,1,N,123,123,5,130,130,316.6425,0
33.86714577,-112.2944456,57:38.9,8/16/2011,8,1.05,317.63,11.0838024,0,314.9,325.9838024,3.8,-1.4,38.6,0,4.32,4.32,80,26,370.2,14.2,-1.8,D,832.3,2,49.934,1,1,165,316.7772,-112.294816,33.867473,0,0,1,N,123,123,5,134,134,316.6044,0
33.8671499,-112.2944496,57:39.9,8/16/2011,8,1.11,316.88,11.0838024,0,315.1,326.1838024,3.6,0.2,38.6,0,4.32,4.32,80,26,370.2,14.2,-1.8,D,832.3,2,49.346,1,1,165,316.724,-112.294816,33.867473,0,0,1,N,122,122,5,135,135,316.724,0
33.86715333,-112.2944533,57:40.9,8/16/2011,8,1.08,318.19,11.0838024,0,314.9,325.9838024,3.7,0,38.7,0,4.26,4.26,80,26,370.2,14.2,-1.8,D,833.7,2,48.838,1,1,165,316.6258,-112.294816,33.867473,0,0,1,N,123,123,5,136,136,316.6258,0
33.86715898,-112.2944585,57:41.9,8/16/2011,8,1.12,316.98,11.0838024,0,315.6,326.6838024,3.4,-0.9,38.6,0,3.65,3.65,80,26,370.2,14.2,-1.8,D,833.7,2,48.048,1,1,165,316.6134,-112.294816,33.867473,0,0,1,N,122,122,5,131,131,316.6134,0
33.86716477,-112.2944641,57:42.9,8/16/2011,8,1.09,316.65,11.0838024,0,315.6,326.6838024,3.4,-1.2,38.6,0,3.59,3.59,80,26,370.2,14.2,-1.8,D,833.7,2,47.226,1,1,165,316.5304,-112.294816,33.867473,0,0,1,N,122,122,5,131,131,316.5527,0
33.86716811,-112.2944674,57:43.9,8/16/2011,8,1.06,321.32,11.0838024,0,316.3,327.3838024,3.7,-1.9,38.7,0,3.65,3.65,80,26,370.2,14.2,-1.8,D,837.3,2,46.746,1,1,165,316.4883,-112.294816,33.867473,0,0,1,N,123,123,5,126,126,316.5123,0
33.86717148,-112.2944708,57:44.9,8/16/2011,8,1.04,322.65,11.0838024,0,315.5,326.5838024,3.8,-1.8,38.6,0,4.08,4.08,80,26,370.2,14.2,-1.8,D,837.3,2,46.26,1,1,165,316.4497,-112.294816,33.867473,0,0,1,N,123,123,5,131,131,316.4734,0
33.86717487,-112.2944746,57:45.9,8/16/2011,8,1.02,322.88,11.0838024,0,314.5,325.5838024,3.5,-2.8,38.6,0,4.11,4.11,80,26,370.1,14.2,-1.8,D,836.7,2,45.746,1,1,165,316.4413,-112.294816,33.867473,0,0,1,N,123,123,5,135,135,316.462,0
33.86717974,-112.2944792,57:46.9,8/16/2011,8,1,321.83,11.0838024,0,314.6,325.6838024,3.7,-1.1,38.6,0,4.11,4.11,80,26,370.1,14.2,-1.8,D,836.7,2,45.062,1,1,165,316.3564,-112.294816,33.867473,0,0,1,N,123,123,5,136,136,316.3779,0
33.86718307,-112.2944825,57:47.9,8/16/2011,8,1.01,323.13,11.0838024,0,315.2,326.2838024,3.7,-0.8,38.7,0,4.08,4.08,80,26,370.1,14.2,-1.8,D,837.6,2,44.582,1,1,165,316.3141,-112.294816,33.867473,0,0,1,N,123,123,5,132,132,316.3373,0
33.86718641,-112.2944858,57:48.9,8/16/2011,8,1,321.23,11.0838024,0,315.1,326.1838024,3.7,-1,38.6,0,4.08,4.08,80,26,370.1,14.2,-1.8,D,837.6,2,44.101,1,1,165,316.2707,-112.294816,33.867473,0,0,1,N,123,123,5,134,134,316.2939,0
33.86718745,-112.2944873,57:49.9,8/16/2011,8,1.05,317.75,11.0838024,0,315.9,326.9838024,3.5,-2.6,38.7,0,4.08,4.08,80,26,370.1,14.2,-1.8,D,837.6,2,43.925,1,1,165,316.2927,-112.294816,33.867473,0,0,1,N,122,122,5,127,127,316.2927,0
33.86719321,-112.2944929,57:50.9,8/16/2011,8,1.04,317.32,11.0838024,0,315.6,326.6838024,3.7,-1.2,38.6,0,4.05,4.05,80,26,370.1,14.2,-1.8,D,837.6,2,43.103,1,1,165,316.2016,-112.294816,33.867473,0,0,1,N,123,123,5,129,129,316.2267,0
33.8671981,-112.2944974,57:51.9,8/16/2011,8,1.07,318.81,11.0838024,0,315.5,326.5838024,3.6,-0.8,38.6,0,4.02,4.02,80,26,370.1,14.2,-1.8,D,837.6,2,42.42,1,1,165,316.1042,-112.294816,33.867473,0,0,1,N,122,122,5,129,129,316.1298,0
33.8672014,-112.2945008,57:52.9,8/16/2011,8,1.08,319.43,11.0838024,0,314.6,325.6838024,3.5,-1.7,38.6,0,3.96,3.96,80,26,370.1,14.2,-1.8,D,837.6,2,41.939,1,1,165,316.0647,-112.294816,33.867473,0,0,1,N,122,122,5,135,135,316.0884,0
33.8672064,-112.2945058,57:53.9,8/16/2011,8,1.08,318.96,11.0838024,0,314.5,325.5838024,3.4,-0.1,38.6,0,3.92,3.92,80,26,370.1,14.2,-1.8,D,837.5,2,41.218,1,1,165,315.9903,-112.294816,33.867473,0,0,1,N,122,122,5,132,132,316.0143,0
33.8672097,-112.2945092,57:54.9,8/16/2011,8,1.11,319.4,11.0838024,0,313.8,324.8838024,3.5,-0.5,38.6,0,3.92,3.93,80,26,370.1,14.2,-1.8,D,837.5,2,40.736,1,1,165,315.9484,-112.294816,33.867473,0,0,1,N,122,122,5,139,139,315.9711,0
33.86721242,-112.2945106,57:55.9,8/16/2011,8,1.06,323.7,11.0838024,0,313.2,324.2838024,3.8,-1.1,38.6,0,3.9,3.9,80,26,370.1,14.2,-1.8,D,837.5,2,40.428,1,1,165,315.7832,-112.294816,33.867473,0,0,1,N,123,123,5,138,138,315.7832,0
33.8672228,-112.2945222,57:57.3,8/16/2011,8,1.01,321.17,11.0838024,0,313.1,324.1838024,3.4,-0.3,38.6,0,3.83,3.83,80,26,370,14.2,-1.8,D,834.2,2,38.856,1,1,165,315.7242,-112.294816,33.867473,0,0,1,N,122,122,5,141,141,315.7402,0
33.86722242,-112.2945223,57:58.3,8/16/2011,8,1.02,319.65,11.0838024,0,312.9,323.9838024,3.4,-0.6,38.6,0,3.83,3.84,80,26,370,14.2,-1.8,D,834.2,2,38.879,1,1,165,315.7801,-112.294816,33.867473,0,0,1,N,122,122,5,141,141,315.6332,0
